date,cases,deaths,country,population,cumulative_cases,cases_per100000,cases_7day_rollmean,cumulative_deaths,deaths_per100000,deaths_7day_rollmean
2020-02-13,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-14,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-15,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-16,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-17,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-18,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-19,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-20,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-21,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-22,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-23,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-24,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-25,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-26,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-27,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-28,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-02-29,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-03-01,0,0,Belgium,11422068,1,0.008754982022519914,0,0,0,0
2020-03-02,1,0,Belgium,11422068,2,0.01750996404503983,0.14285714285714285,0,0,0
2020-03-03,6,0,Belgium,11422068,8,0.07003985618015932,1,0,0,0
2020-03-04,5,0,Belgium,11422068,13,0.1138147662927589,1.7142857142857142,0,0,0
2020-03-05,10,0,Belgium,11422068,23,0.20136458651795805,3.142857142857143,0,0,0
2020-03-06,27,0,Belgium,11422068,50,0.43774910112599574,7,0,0,0
2020-03-07,59,0,Belgium,11422068,109,0.9542930404546707,15.428571428571429,0,0,0
2020-03-08,60,0,Belgium,11422068,169,1.4795919618058657,24,0,0,0
2020-03-09,31,0,Belgium,11422068,200,1.750996404503983,28.285714285714285,0,0,0
2020-03-10,39,0,Belgium,11422068,239,2.09244070338226,33,0,0,0
2020-03-11,28,0,Belgium,11422068,267,2.3375802000128174,36.285714285714285,0,0,0
2020-03-12,47,3,Belgium,11422068,314,2.7490643550712535,41.57142857142857,3,0.026264946067559743,0.42857142857142855
2020-03-13,85,0,Belgium,11422068,399,3.493237826985446,49.857142857142854,3,0.026264946067559743,0.42857142857142855
2020-03-14,160,0,Belgium,11422068,559,4.894034950588632,64.28571428571429,3,0.026264946067559743,0.42857142857142855
2020-03-15,130,1,Belgium,11422068,689,6.0321826135162215,74.28571428571429,4,0.03501992809007966,0.5714285714285714
2020-03-16,197,0,Belgium,11422068,886,7.756914071952645,98,4,0.03501992809007966,0.5714285714285714
2020-03-17,199,1,Belgium,11422068,1085,9.499155494434108,120.85714285714286,5,0.043774910112599576,0.7142857142857143
2020-03-18,158,0,Belgium,11422068,1243,10.882442653992253,139.42857142857142,5,0.043774910112599576,0.7142857142857143
2020-03-19,243,9,Belgium,11422068,1486,13.009903285464594,167.42857142857142,14,0.12256974831527881,1.5714285714285714
2020-03-20,309,7,Belgium,11422068,1795,15.715192730423247,199.42857142857142,21,0.1838546224729182,2.5714285714285716
2020-03-21,462,16,Belgium,11422068,2257,19.759994424827447,242.57142857142858,37,0.32393433483323686,4.857142857142857
2020-03-22,558,30,Belgium,11422068,2815,24.64527439339356,303.7142857142857,67,0.5865837955088343,9
2020-03-23,586,8,Belgium,11422068,3401,29.77569385859023,359.2857142857143,75,0.6566236516889936,10.142857142857142
2020-03-24,342,13,Belgium,11422068,3743,32.76989771029204,379.7142857142857,88,0.7704384179817525,11.857142857142858
2020-03-25,526,34,Belgium,11422068,4269,37.375018254137515,432.2857142857143,122,1.0681078067474297,16.714285714285715
2020-03-26,668,56,Belgium,11422068,4937,43.22334624518082,493,178,1.5583868000085448,23.428571428571427
2020-03-27,1298,42,Belgium,11422068,6235,54.58731291041167,634.2857142857143,220,1.9260960449543814,28.428571428571427
2020-03-28,1049,69,Belgium,11422068,7284,63.77128905203506,718.1428571428571,289,2.5301898045082556,36
2020-03-29,1850,64,Belgium,11422068,9134,79.9680057936969,902.7142857142857,353,3.09050865394953,40.857142857142854
2020-03-30,1702,78,Belgium,11422068,10836,94.8689851960258,1062.142857142857,431,3.773397251706083,50.857142857142854
2020-03-31,1063,82,Belgium,11422068,11899,104.17553108596447,1165.142857142857,513,4.491305777552716,60.714285714285715
2020-04-01,876,192,Belgium,11422068,12775,111.84489533769191,1215.142857142857,705,6.17226232587654,83.28571428571429
2020-04-02,1189,123,Belgium,11422068,13964,122.25456896246808,1289.5714285714287,828,7.24912511464649,92.85714285714286
2020-04-03,1384,183,Belgium,11422068,15348,134.37146408163565,1301.857142857143,1011,8.851286824767634,113
2020-04-04,1422,132,Belgium,11422068,16770,146.82104851765897,1355.142857142857,1143,10.006944451740262,122
2020-04-05,1661,140,Belgium,11422068,18431,161.36307365706455,1328.142857142857,1283,11.232641934893051,132.85714285714286
2020-04-06,1260,164,Belgium,11422068,19691,172.39435100543963,1265,1447,12.668458986586316,145.14285714285714
2020-04-07,1123,185,Belgium,11422068,20814,182.2261958167295,1273.5714285714287,1632,14.2881306607525,159.85714285714286
2020-04-08,1380,403,Belgium,11422068,22194,194.308071007807,1345.5714285714287,2035,17.816388415828026,190
2020-04-09,1209,205,Belgium,11422068,23403,204.89284427303357,1348.4285714285713,2240,19.61115973044461,201.71428571428572
2020-04-10,1580,283,Belgium,11422068,24983,218.72571586861503,1376.4285714285713,2523,22.088819642817747,216
2020-04-11,1684,496,Belgium,11422068,26667,233.46910559453858,1413.857142857143,3019,26.431290725987623,268
2020-04-12,1351,327,Belgium,11422068,28018,245.29708630696297,1369.5714285714287,3346,29.294169847351636,294.7142857142857
2020-04-13,1629,254,Belgium,11422068,29647,259.55895202164794,1422.2857142857142,3600,31.517935281071694,307.57142857142856
2020-04-14,942,303,Belgium,11422068,30589,267.80614508686165,1396.4285714285713,3903,34.170694833895226,324.42857142857144
2020-04-15,530,254,Belgium,11422068,31119,272.44628555879723,1275,4157,36.39446026761529,303.14285714285717
2020-04-16,2454,283,Belgium,11422068,33573,293.9310114420611,1452.857142857143,4440,38.87212017998842,314.2857142857143
2020-04-17,1236,417,Belgium,11422068,34809,304.7521692218957,1403.7142857142858,4857,42.52294768337923,333.42857142857144
2020-04-18,1329,306,Belgium,11422068,36138,316.3875403298247,1353,5163,45.20197218227032,306.2857142857143
2020-04-19,1045,290,Belgium,11422068,37183,325.536496543358,1309.2857142857142,5453,47.740916968801095,301
2020-04-20,1313,230,Belgium,11422068,38496,337.03178793892664,1264.142857142857,5683,49.75456283398068,297.57142857142856
2020-04-21,1487,145,Belgium,11422068,39983,350.05044620641377,1342,5828,51.02403522724607,275
2020-04-22,973,170,Belgium,11422068,40956,358.56904371432563,1405.2857142857142,5998,52.51238217107445,263
2020-04-23,933,264,Belgium,11422068,41889,366.7374419413367,1188,6262,54.82369742501971,260.2857142857143
2020-04-24,908,228,Belgium,11422068,42797,374.6869656177848,1141.142857142857,6490,56.819833326154246,233.28571428571428
2020-04-25,1496,189,Belgium,11422068,44293,387.7844187234746,1165,6679,58.47452492841051,216.57142857142858
2020-04-26,1032,238,Belgium,11422068,45325,396.81956017071514,1163.142857142857,6917,60.55821064977025,209.14285714285714
2020-04-27,809,177,Belgium,11422068,46134,403.9023406269338,1091.142857142857,7094,62.10784246775628,201.57142857142858
2020-04-28,553,113,Belgium,11422068,46687,408.74384568538727,957.7142857142857,7207,63.09715543630102,197
2020-04-29,647,124,Belgium,11422068,47334,414.40831905395765,911.1428571428571,7331,64.18277320709349,190.42857142857142
2020-04-30,525,170,Belgium,11422068,47859,419.0046846157806,852.8571428571429,7501,65.67112015092188,177
2020-05-01,660,93,Belgium,11422068,48519,424.78297275064375,817.4285714285714,7594,66.48533347901623,157.71428571428572
2020-05-02,513,109,Belgium,11422068,49032,429.2742785281965,677,7703,67.4396265194709,146.28571428571428
2020-05-03,485,62,Belgium,11422068,49517,433.5204448091186,598.8571428571429,7765,67.98243540486713,121.14285714285714
2020-05-04,389,79,Belgium,11422068,49906,436.9261328158789,538.8571428571429,7844,68.67407898464621,107.14285714285714
2020-05-05,361,80,Belgium,11422068,50267,440.08668132600855,511.42857142857144,7924,69.3744775464478,102.42857142857143
2020-05-06,242,92,Belgium,11422068,50509,442.2053869754584,453.57142857142856,8016,70.17993589251964,97.85714285714286
2020-05-07,272,323,Belgium,11422068,50781,444.5867420855838,417.42857142857144,8339,73.00779508579357,119.71428571428571
2020-05-08,639,76,Belgium,11422068,51420,450.181175597974,414.42857142857144,8415,73.67317371950509,117.28571428571429
2020-05-09,591,106,Belgium,11422068,52011,455.3553699732833,425.57142857142856,8521,74.60120181389219,116.85714285714286
2020-05-10,585,60,Belgium,11422068,52596,460.47703445645743,439.85714285714283,8581,75.12650073524338,116.57142857142857
2020-05-11,485,75,Belgium,11422068,53081,464.7232007373796,453.57142857142856,8656,75.78312438693239,116
2020-05-12,368,51,Belgium,11422068,53449,467.94503412166694,454.57142857142856,8707,76.2296284700809,111.85714285714286
2020-05-13,330,54,Belgium,11422068,53779,470.8341781890985,467.14285714285717,8761,76.70239749929698,106.42857142857143
2020-05-14,202,82,Belgium,11422068,53981,472.60268455764754,457.14285714285717,8843,77.4203060251436,72
2019-12-31,0,0,France,66987244,0,0,NA,0,0,NA
2020-01-01,0,0,France,66987244,0,0,NA,0,0,NA
2020-01-02,0,0,France,66987244,0,0,NA,0,0,NA
2020-01-03,0,0,France,66987244,0,0,NA,0,0,NA
2020-01-04,0,0,France,66987244,0,0,NA,0,0,NA
2020-01-05,0,0,France,66987244,0,0,NA,0,0,NA
2020-01-06,0,0,France,66987244,0,0,0,0,0,0
2020-01-07,0,0,France,66987244,0,0,0,0,0,0
2020-01-08,0,0,France,66987244,0,0,0,0,0,0
2020-01-09,0,0,France,66987244,0,0,0,0,0,0
2020-01-10,0,0,France,66987244,0,0,0,0,0,0
2020-01-11,0,0,France,66987244,0,0,0,0,0,0
2020-01-12,0,0,France,66987244,0,0,0,0,0,0
2020-01-13,0,0,France,66987244,0,0,0,0,0,0
2020-01-14,0,0,France,66987244,0,0,0,0,0,0
2020-01-15,0,0,France,66987244,0,0,0,0,0,0
2020-01-16,0,0,France,66987244,0,0,0,0,0,0
2020-01-17,0,0,France,66987244,0,0,0,0,0,0
2020-01-18,0,0,France,66987244,0,0,0,0,0,0
2020-01-19,0,0,France,66987244,0,0,0,0,0,0
2020-01-20,0,0,France,66987244,0,0,0,0,0,0
2020-01-21,0,0,France,66987244,0,0,0,0,0,0
2020-01-22,0,0,France,66987244,0,0,0,0,0,0
2020-01-23,0,0,France,66987244,0,0,0,0,0,0
2020-01-24,0,0,France,66987244,0,0,0,0,0,0
2020-01-25,3,0,France,66987244,3,0.00447846458648157,0.42857142857142855,0,0,0
2020-01-26,0,0,France,66987244,3,0.00447846458648157,0.42857142857142855,0,0,0
2020-01-27,0,0,France,66987244,3,0.00447846458648157,0.42857142857142855,0,0,0
2020-01-28,0,0,France,66987244,3,0.00447846458648157,0.42857142857142855,0,0,0
2020-01-29,1,0,France,66987244,4,0.005971286115308759,0.5714285714285714,0,0,0
2020-01-30,1,0,France,66987244,5,0.00746410764413595,0.7142857142857143,0,0,0
2020-01-31,1,0,France,66987244,6,0.00895692917296314,0.8571428571428571,0,0,0
2020-02-01,0,0,France,66987244,6,0.00895692917296314,0.42857142857142855,0,0,0
2020-02-02,0,0,France,66987244,6,0.00895692917296314,0.42857142857142855,0,0,0
2020-02-03,0,0,France,66987244,6,0.00895692917296314,0.42857142857142855,0,0,0
2020-02-04,0,0,France,66987244,6,0.00895692917296314,0.42857142857142855,0,0,0
2020-02-05,0,0,France,66987244,6,0.00895692917296314,0.2857142857142857,0,0,0
2020-02-06,0,0,France,66987244,6,0.00895692917296314,0.14285714285714285,0,0,0
2020-02-07,0,0,France,66987244,6,0.00895692917296314,0,0,0,0
2020-02-08,5,0,France,66987244,11,0.01642103681709909,0.7142857142857143,0,0,0
2020-02-09,0,0,France,66987244,11,0.01642103681709909,0.7142857142857143,0,0,0
2020-02-10,0,0,France,66987244,11,0.01642103681709909,0.7142857142857143,0,0,0
2020-02-11,0,0,France,66987244,11,0.01642103681709909,0.7142857142857143,0,0,0
2020-02-12,0,0,France,66987244,11,0.01642103681709909,0.7142857142857143,0,0,0
2020-02-13,0,0,France,66987244,11,0.01642103681709909,0.7142857142857143,0,0,0
2020-02-14,0,0,France,66987244,11,0.01642103681709909,0.7142857142857143,0,0,0
2020-02-15,0,1,France,66987244,11,0.01642103681709909,0,1,0.0014928215288271898,0.14285714285714285
2020-02-16,0,0,France,66987244,11,0.01642103681709909,0,1,0.0014928215288271898,0.14285714285714285
2020-02-17,1,0,France,66987244,12,0.01791385834592628,0.14285714285714285,1,0.0014928215288271898,0.14285714285714285
2020-02-18,0,0,France,66987244,12,0.01791385834592628,0.14285714285714285,1,0.0014928215288271898,0.14285714285714285
2020-02-19,0,0,France,66987244,12,0.01791385834592628,0.14285714285714285,1,0.0014928215288271898,0.14285714285714285
2020-02-20,0,0,France,66987244,12,0.01791385834592628,0.14285714285714285,1,0.0014928215288271898,0.14285714285714285
2020-02-21,0,0,France,66987244,12,0.01791385834592628,0.14285714285714285,1,0.0014928215288271898,0.14285714285714285
2020-02-22,0,0,France,66987244,12,0.01791385834592628,0.14285714285714285,1,0.0014928215288271898,0
2020-02-23,0,0,France,66987244,12,0.01791385834592628,0.14285714285714285,1,0.0014928215288271898,0
2020-02-24,0,0,France,66987244,12,0.01791385834592628,0,1,0.0014928215288271898,0
2020-02-25,0,0,France,66987244,12,0.01791385834592628,0,1,0.0014928215288271898,0
2020-02-26,2,0,France,66987244,14,0.02089950140358066,0.2857142857142857,1,0.0014928215288271898,0
2020-02-27,3,1,France,66987244,17,0.02537796599006223,0.7142857142857143,2,0.0029856430576543796,0.14285714285714285
2020-02-28,21,0,France,66987244,38,0.05672721809543321,3.7142857142857144,2,0.0029856430576543796,0.14285714285714285
2020-02-29,19,0,France,66987244,57,0.08509082714314982,6.428571428571429,2,0.0029856430576543796,0.14285714285714285
2020-03-01,43,0,France,66987244,100,0.14928215288271898,12.571428571428571,2,0.0029856430576543796,0.14285714285714285
2020-03-02,30,0,France,66987244,130,0.19406679874753469,16.857142857142858,2,0.0029856430576543796,0.14285714285714285
2020-03-03,48,1,France,66987244,178,0.2657222321312398,23.714285714285715,3,0.00447846458648157,0.2857142857142857
2020-03-04,34,1,France,66987244,212,0.31647816411136426,28.285714285714285,4,0.005971286115308759,0.42857142857142855
2020-03-05,73,0,France,66987244,285,0.42545413571574914,38.285714285714285,4,0.005971286115308759,0.2857142857142857
2020-03-06,138,3,France,66987244,423,0.6314635066939013,55,7,0.01044975070179033,0.7142857142857143
2020-03-07,190,2,France,66987244,613,0.9150995971710674,79.42857142857143,9,0.013435393759444709,1
2020-03-08,103,1,France,66987244,716,1.068860214640268,88,10,0.0149282152882719,1.1428571428571428
2020-03-09,410,9,France,66987244,1126,1.680917041459416,142.28571428571428,19,0.028363609047716606,2.4285714285714284
2020-03-10,286,11,France,66987244,1412,2.107863998703992,176.28571428571428,30,0.044784645864815696,3.857142857142857
2020-03-11,372,3,France,66987244,1784,2.663193607427707,224.57142857142858,33,0.04926311045129727,4.142857142857143
2020-03-12,497,15,France,66987244,2281,3.40512590725482,285.14285714285717,48,0.07165543338370511,6.285714285714286
2020-03-13,595,13,France,66987244,2876,4.293354716906998,350.42857142857144,61,0.09106211325845859,7.714285714285714
2020-03-14,785,18,France,66987244,3661,5.465219617036342,435.42857142857144,79,0.117932900777348,10
2020-03-15,838,12,France,66987244,4499,6.716204058193528,540.4285714285714,91,0.1358467591232743,11.571428571428571
2020-03-16,924,36,France,66987244,5423,8.095571150829851,613.8571428571429,127,0.1895883341610531,15.428571428571429
2020-03-17,1210,21,France,66987244,6633,9.901885200710751,745.8571428571429,148,0.2209375862664241,16.857142857142858
2020-03-18,1097,27,France,66987244,7730,11.539510417834178,849.4285714285714,175,0.26124376754475825,20.285714285714285
2020-03-19,1404,69,France,66987244,9134,13.635431844307552,979,244,0.36424845303383435,28
2020-03-20,1861,128,France,66987244,10995,16.413572709454954,1159.857142857143,372,0.5553296087237146,44.42857142857143
2020-03-21,1617,78,France,66987244,12612,18.82746512156852,1278.7142857142858,450,0.6717696879722355,53
2020-03-22,1847,112,France,66987244,14459,21.58470648531234,1422.857142857143,562,0.8389656992008807,67.28571428571429
2020-03-23,1559,112,France,66987244,16018,23.912015248753928,1513.5714285714287,674,1.006161710429526,78.14285714285714
2020-03-24,3838,186,France,66987244,19856,29.641464276392682,1889,860,1.2838265147913832,101.71428571428571
2020-03-25,2446,240,France,66987244,22302,33.292905735903986,2081.714285714286,1100,1.6421036817099088,132.14285714285714
2020-03-26,2931,231,France,66987244,25233,37.66836563689648,2299.8571428571427,1331,1.9869454548689898,155.28571428571428
2020-03-27,3922,365,France,66987244,29155,43.52321167295672,2594.285714285714,1696,2.531825312890914,189.14285714285714
2020-03-28,3809,299,France,66987244,32964,49.20936887625949,2907.4285714285716,1995,2.978178950010244,220.71428571428572
2020-03-29,4611,319,France,66987244,37575,56.09276894568166,3302.285714285714,2314,3.4543890177061174,250.28571428571428
2020-03-30,2599,292,France,66987244,40174,59.97261209910353,3450.8571428571427,2606,3.890292904123657,276
2020-03-31,4376,418,France,66987244,44550,66.50519910925131,3527.714285714286,3024,4.514292303173423,309.14285714285717
2020-04-01,7578,499,France,66987244,52128,77.81780065470376,4260.857142857143,3523,5.25921024605819,346.14285714285717
2020-04-02,4861,509,France,66987244,56989,85.07440610633273,4536.571428571428,4032,6.01905640423123,385.85714285714283
2020-04-03,2116,471,France,66987244,59105,88.23321646133105,4278.571428571428,4503,6.722175344308836,401
2020-04-04,5233,2004,France,66987244,64338,96.04515152168375,4482,6507,9.713789688078524,644.5714285714286
2020-04-05,4267,1053,France,66987244,68605,102.41502098518936,4432.857142857143,7560,11.285730757933555,749.4285714285714
2020-04-06,1873,518,France,66987244,70478,105.21107570868269,4329.142857142857,8078,12.05901230986604,781.7142857142857
2020-04-07,3912,833,France,66987244,74390,111.05099352945466,4262.857142857143,8911,13.30253264337909,841
2020-04-08,3777,1417,France,66987244,78167,116.68938044383495,3719.8571428571427,10328,15.417860749727216,972.1428571428571
2020-04-09,3881,541,France,66987244,82048,122.48302079721327,3579.8571428571427,10869,16.225477196822727,976.7142857142857
2020-04-10,4286,1341,France,66987244,86334,128.88125386976662,3889.8571428571427,12210,18.22735086697999,1101
2020-04-11,4342,987,France,66987244,90676,135.36308494793428,3762.5714285714284,13197,19.700765715932423,955.7142857142857
2020-04-12,3114,635,France,66987244,93790,140.01173118870213,3597.8571428571427,13832,20.64870738673769,896
2020-04-13,1613,561,France,66987244,95403,142.4196523147004,3560.714285714286,14393,21.486180264409743,902.1428571428571
2020-04-14,2673,574,France,66987244,98076,146.40996426125548,3383.714285714286,14967,22.34305982195655,865.1428571428571
2020-04-15,5497,762,France,66987244,103573,154.61600420521853,3629.4285714285716,15729,23.48058982692287,771.5714285714286
2020-04-16,2633,1438,France,66987244,106206,158.54660329062054,3451.1428571428573,17167,25.62726718537637,899.7142857142857
2020-04-17,2641,753,France,66987244,108847,162.48914494825314,3216.1428571428573,17920,26.751361796583243,815.7142857142857
2020-04-18,405,761,France,66987244,109252,163.09373766742814,2653.714285714286,18681,27.887398980020734,783.4285714285714
2020-04-19,2569,642,France,66987244,111821,166.9287961749852,2575.8571428571427,19323,28.84579040152779,784.4285714285714
2020-04-20,785,395,France,66987244,112606,168.10066107511454,2457.5714285714284,19718,29.43545490541453,760.7142857142857
2020-04-21,2051,547,France,66987244,114657,171.1624380307391,2368.714285714286,20265,30.252028281683003,756.8571428571429
2020-04-22,2667,531,France,66987244,117324,175.14379304812124,1964.4285714285713,20796,31.04471651349024,723.8571428571429
2020-04-23,1827,544,France,66987244,119151,177.8711779812885,1849.2857142857142,21340,31.856811425172232,596.1428571428571
2020-04-24,1653,516,France,66987244,120804,180.33881196843984,1708.142857142857,21856,32.62710733404706,562.2857142857143
2020-04-25,1773,389,France,66987244,122577,182.98558453905045,1903.5714285714287,22245,33.20781490876084,509.14285714285717
2020-04-26,1537,369,France,66987244,124114,185.28005122885784,1756.142857142857,22614,33.75866605289807,470.14285714285717
2020-04-27,461,242,France,66987244,124575,185.96824195364718,1709.857142857143,22856,34.119928862874254,448.2857142857143
2020-04-28,1195,437,France,66987244,125770,187.75216368059566,1587.5714285714287,23293,34.772291870971735,432.57142857142856
2020-04-29,1065,367,France,66987244,126835,189.34201860879662,1358.7142857142858,23660,35.32015737205131,409.14285714285717
2020-04-30,1607,427,France,66987244,128442,191.7409828056219,1327.2857142857142,24087,35.95759216486052,392.42857142857144
2020-05-01,1139,289,France,66987244,129581,193.44130652695608,1253.857142857143,24376,36.38901758669158,360
2020-05-02,604,218,France,66987244,130185,194.3429707303677,1086.857142857143,24594,36.714452679975906,335.57142857142856
2020-05-03,794,166,France,66987244,130979,195.5282710242565,980.7142857142857,24760,36.962261053761225,306.57142857142856
2020-05-04,308,135,France,66987244,131287,195.98806005513526,958.8571428571429,24895,37.16379196015289,291.2857142857143
2020-05-05,576,306,France,66987244,131863,196.84792525573974,870.4285714285714,25201,37.62059534797401,272.57142857142856
2020-05-06,1104,330,France,66987244,132967,198.49600022356495,876,25531,38.113226452486984,267.2857142857143
2020-05-07,4183,278,France,66987244,137150,204.7404726786491,1244,25809,38.52823083750094,246
2020-05-08,629,178,France,66987244,137779,205.6794574202814,1171.142857142857,25987,38.79395306963218,230.14285714285714
2020-05-09,642,243,France,66987244,138421,206.63784884178844,1176.5714285714287,26230,39.15670870113719,233.71428571428572
2020-05-10,433,80,France,66987244,138854,207.28424056377062,1125,26310,39.27613442344337,221.42857142857142
2020-05-11,209,70,France,66987244,139063,207.5962402632955,1110.857142857143,26380,39.38063193046127,212.14285714285714
2020-05-12,456,263,France,66987244,139519,208.2769668804407,1093.7142857142858,26643,39.77324399254282,206
2020-05-13,708,348,France,66987244,140227,209.33388452285035,1037.142857142857,26991,40.292745884574686,208.57142857142858
2020-05-14,507,83,France,66987244,140734,210.09074503796575,512,27074,40.41665007146734,180.71428571428572
2019-12-31,0,0,Germany,82927922,0,0,NA,0,0,NA
2020-01-01,0,0,Germany,82927922,0,0,NA,0,0,NA
2020-01-02,0,0,Germany,82927922,0,0,NA,0,0,NA
2020-01-03,0,0,Germany,82927922,0,0,NA,0,0,NA
2020-01-04,0,0,Germany,82927922,0,0,NA,0,0,NA
2020-01-05,0,0,Germany,82927922,0,0,NA,0,0,NA
2020-01-06,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-07,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-08,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-09,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-10,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-11,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-12,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-13,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-14,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-15,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-16,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-17,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-18,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-19,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-20,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-21,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-22,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-23,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-24,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-25,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-26,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-27,0,0,Germany,82927922,0,0,0,0,0,0
2020-01-28,1,0,Germany,82927922,1,0.001205866463167858,0.14285714285714285,0,0,0
2020-01-29,3,0,Germany,82927922,4,0.004823465852671432,0.5714285714285714,0,0,0
2020-01-30,0,0,Germany,82927922,4,0.004823465852671432,0.5714285714285714,0,0,0
2020-01-31,1,0,Germany,82927922,5,0.00602933231583929,0.7142857142857143,0,0,0
