date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-01-13,110781,797,0,0,0,0,0,0,944115,863,4,0,2013375,63600,0,0
2021-01-14,78080,4627,0,0,0,0,0,0,1022195,5490,4,0,2013375,63600,0,0
2021-01-15,86205,5437,19,0,0,0,0,0,1108400,10927,23,0,2013375,63600,0,0
2021-01-16,55759,1772,0,0,0,0,0,0,1164159,12699,23,0,2013375,63600,0,0
2021-01-17,47213,1305,1,0,0,0,0,0,1211372,14004,24,0,2013375,63600,0,0
2021-01-18,78229,4034,1,0,0,0,0,0,1289601,18038,25,0,2013375,63600,0,0
2021-01-19,111702,3467,49,0,842400,0,0,0,1401303,21505,74,0,2855775,63600,0,0
2021-01-20,129586,2750,4,0,0,0,0,0,1530889,24255,78,0,2855775,63600,0,0
2021-01-21,102232,2712,0,0,0,0,0,0,1633121,26967,78,0,2855775,63600,0,0
2021-01-22,100248,2043,12,0,0,0,0,0,1733369,29010,90,0,2855775,63600,0,0
2021-01-23,85164,383,1,0,0,0,0,0,1818533,29393,91,0,2855775,63600,0,0
2021-01-24,49780,244,4,0,0,0,0,0,1868313,29637,95,0,2855775,63600,0,0
2021-01-25,92401,1722,2,0,0,0,0,0,1960714,31359,97,0,2855775,63600,0,0
2021-01-26,97413,1652,6,0,489060,0,0,0,2058127,33011,103,0,3344835,63600,0,0
2021-01-27,109089,1957,8,0,0,0,0,0,2167216,34968,111,0,3344835,63600,0,0
2021-01-28,89910,1635,2,0,0,0,0,0,2257126,36603,113,0,3344835,63600,0,0
2021-01-29,106879,1405,19,0,0,0,0,0,2364005,38008,132,0,3344835,63600,0,0
2021-01-30,86863,874,1,0,0,0,0,0,2450868,38882,133,0,3344835,63600,0,0
2021-01-31,57749,377,0,0,0,90000,0,0,2508617,39259,133,0,3344835,153600,0,0
2021-02-01,119580,2210,57,0,0,0,0,0,2628197,41469,190,0,3344835,153600,0,0
2021-02-02,128059,2868,14,0,747630,0,0,0,2756256,44337,204,0,4092465,153600,0,0
2021-02-03,153331,6387,21,0,0,0,0,0,2909587,50724,225,0,4092465,153600,0,0
2021-02-04,126300,5873,7,0,0,0,0,0,3035887,56597,232,0,4092465,153600,0,0
2021-02-05,138824,6397,8,0,0,0,0,0,3174711,62994,240,0,4092465,153600,0,0
2021-02-06,97675,2466,1,0,0,0,345600,0,3272386,65460,241,0,4092465,153600,345600,0
2021-02-07,51904,2349,2,0,0,0,0,0,3324290,67809,243,0,4092465,153600,345600,0
2021-02-08,106254,3859,24,0,0,0,0,0,3430544,71668,267,0,4092465,153600,345600,0
2021-02-09,129429,3885,110,0,747630,0,0,0,3559973,75553,377,0,4840095,153600,345600,0
2021-02-10,139013,3875,7029,0,0,0,0,0,3698986,79428,7406,0,4840095,153600,345600,0
2021-02-11,120180,7298,15457,0,0,0,0,0,3819166,86726,22863,0,4840095,153600,345600,0
2021-02-12,131600,9872,14280,0,0,0,391200,0,3950766,96598,37143,0,4840095,153600,736800,0
2021-02-13,92400,3048,12835,0,0,0,0,0,4043166,99646,49978,0,4840095,153600,736800,0
2021-02-14,55335,2402,7347,0,0,0,0,0,4098501,102048,57325,0,4840095,153600,736800,0
2021-02-15,107414,4813,14726,0,0,182400,0,0,4205915,106861,72051,0,4840095,336000,736800,0
2021-02-16,106170,5672,23534,0,904410,0,0,0,4312085,112533,95585,0,5744505,336000,736800,0
2021-02-17,122365,7949,19724,0,0,0,0,0,4434450,120482,115309,0,5744505,336000,736800,0
2021-02-18,110904,7936,24470,0,0,0,0,0,4545354,128418,139779,0,5744505,336000,736800,0
2021-02-19,118168,9800,25261,0,0,0,715200,0,4663522,138218,165040,0,5744505,336000,1452000,0
2021-02-20,88165,4470,21612,0,0,0,0,0,4751687,142688,186652,0,5744505,336000,1452000,0
2021-02-21,67378,3228,15329,0,0,0,0,0,4819065,145916,201981,0,5744505,336000,1452000,0
2021-02-22,126324,9098,25037,0,0,0,0,0,4945389,155014,227018,0,5744505,336000,1452000,0
2021-02-23,132309,7156,27384,0,926640,0,0,0,5077698,162170,254402,0,6671145,336000,1452000,0
2021-02-24,132303,7736,35382,0,0,0,0,0,5210001,169906,289784,0,6671145,336000,1452000,0
2021-02-25,130846,6645,51246,0,0,0,0,0,5340847,176551,341030,0,6671145,336000,1452000,0
2021-02-26,139928,8716,60503,0,0,0,0,0,5480775,185267,401533,0,6671145,336000,1452000,0
2021-02-27,92971,4190,51530,0,0,343200,0,0,5573746,189457,453063,0,6671145,679200,1452000,0
2021-02-28,62405,3956,41759,0,0,0,0,0,5636151,193413,494822,0,6671145,679200,1452000,0
2021-03-01,128518,9452,57573,0,0,0,0,0,5764669,202865,552395,0,6671145,679200,1452000,0
2021-03-02,140521,10115,69105,0,1014390,0,650400,0,5905190,212980,621500,0,7685535,679200,2102400,0
2021-03-03,156801,13800,72997,0,0,0,0,0,6061991,226780,694497,0,7685535,679200,2102400,0
2021-03-04,142362,13978,86675,0,0,0,0,0,6204353,240758,781172,0,7685535,679200,2102400,0
2021-03-05,147136,13321,108369,0,0,0,0,0,6351489,254079,889541,0,7685535,679200,2102400,0
2021-03-06,110732,8596,83093,0,0,0,0,0,6462221,262675,972634,0,7685535,679200,2102400,0
2021-03-07,82450,6737,61160,0,0,0,0,0,6544671,269412,1033794,0,7685535,679200,2102400,0
2021-03-08,135627,10998,92227,0,0,0,0,0,6680298,280410,1126021,0,7685535,679200,2102400,0
2021-03-09,140127,12736,97251,0,1083420,0,960000,0,6820425,293146,1223272,0,8768955,679200,3062400,0
2021-03-10,157588,11401,114310,0,0,0,0,0,6978013,304547,1337582,0,8768955,679200,3062400,0
2021-03-11,149070,13221,119149,0,0,0,0,0,7127083,317768,1456731,0,8768955,679200,3062400,0
2021-03-12,152687,17539,153362,0,0,0,0,0,7279770,335307,1610093,0,8768955,679200,3062400,0
2021-03-13,114674,9751,122050,0,0,0,0,0,7394444,345058,1732143,0,8768955,679200,3062400,0
2021-03-14,89506,5146,76541,0,0,0,0,0,7483950,350204,1808684,0,8768955,679200,3062400,0
2021-03-15,152348,12381,83427,0,0,0,364800,0,7636298,362585,1892111,0,8768955,679200,3427200,0
2021-03-16,166094,11103,1913,0,1083420,0,0,0,7802392,373688,1894024,0,9852375,679200,3427200,0
2021-03-17,185677,17980,1412,0,0,0,0,0,7988069,391668,1895436,0,9852375,679200,3427200,0
2021-03-18,175009,18182,1576,0,0,0,0,0,8163078,409850,1897012,0,9852375,679200,3427200,0
2021-03-19,184330,20567,38717,0,0,0,0,0,8347408,430417,1935729,0,9852375,679200,3427200,0
2021-03-20,136431,15298,68447,0,0,0,0,0,8483839,445715,2004176,0,9852375,679200,3427200,0
2021-03-21,104609,9213,52252,0,0,432000,0,0,8588448,454928,2056428,0,9852375,1111200,3427200,0
2021-03-22,165561,23645,76853,0,0,0,0,0,8754009,478573,2133281,0,9852375,1111200,3427200,0
2021-03-23,180148,20233,97321,0,1076400,0,204000,0,8934157,498806,2230602,0,10928775,1111200,3631200,0
2021-03-24,197195,33100,103680,0,0,0,0,0,9131352,531906,2334282,0,10928775,1111200,3631200,0
2021-03-25,188428,27256,121537,0,0,0,0,0,9319780,559162,2455819,0,10928775,1111200,3631200,0
2021-03-26,201812,36393,136380,0,0,0,201600,0,9521592,595555,2592199,0,10928775,1111200,3832800,0
2021-03-27,151932,27358,107424,0,0,0,0,0,9673524,622913,2699623,0,10928775,1111200,3832800,0
2021-03-28,117678,18528,60678,0,0,0,0,0,9791202,641441,2760301,0,10928775,1111200,3832800,0
2021-03-29,187631,25852,94897,0,0,0,0,0,9978833,667293,2855198,0,10928775,1111200,3832800,0
2021-03-30,215714,26089,86168,0,1427400,0,0,0,10194547,693382,2941366,0,12356175,1111200,3832800,0
2021-03-31,249274,38244,53656,0,0,0,0,0,10443821,731626,2995022,0,12356175,1111200,3832800,0
2021-04-01,235767,32259,55320,0,0,0,0,0,10679588,763885,3050342,0,12356175,1111200,3832800,0
2021-04-02,181319,16639,31876,0,0,650400,0,0,10860907,780524,3082218,0,12356175,1761600,3832800,0
2021-04-03,173498,17091,41231,0,0,0,1744800,0,11034405,797615,3123449,0,12356175,1761600,5577600,0
2021-04-04,135306,11114,49647,0,0,0,0,0,11169711,808729,3173096,0,12356175,1761600,5577600,0
2021-04-05,168218,17916,63425,0,0,0,0,0,11337929,826645,3236521,0,12356175,1761600,5577600,0
2021-04-06,257825,33190,87131,0,0,0,0,0,11595754,859835,3323652,0,12356175,1761600,5577600,0
2021-04-07,541897,35800,99684,0,2738970,0,0,0,12137651,895635,3423336,0,15095145,1761600,5577600,0
2021-04-08,573248,35267,124145,0,0,0,0,0,12710899,930902,3547481,0,15095145,1761600,5577600,0
2021-04-09,486662,35956,100300,0,0,0,0,0,13197561,966858,3647781,0,15095145,1761600,5577600,0
2021-04-10,245703,23198,99517,0,0,0,0,0,13443264,990056,3747298,0,15095145,1761600,5577600,0
2021-04-11,167814,18035,74733,0,0,0,0,0,13611078,1008091,3822031,0,15095145,1761600,5577600,0
2021-04-12,278581,28622,108172,0,0,0,360000,0,13889659,1036713,3930203,0,15095145,1761600,5937600,0
2021-04-13,428829,26654,115476,0,2515500,0,0,0,14318488,1063367,4045679,0,17610645,1761600,5937600,0
2021-04-14,616880,33483,123309,0,0,0,0,0,14935368,1096850,4168988,0,17610645,1761600,5937600,0
2021-04-15,532408,36347,110456,0,0,0,0,0,15467776,1133197,4279444,0,17610645,1761600,5937600,0
2021-04-16,436833,31296,125005,0,0,0,0,0,15904609,1164493,4404449,0,17610645,1761600,5937600,0
2021-04-17,223416,22022,116541,0,0,42000,0,0,16128025,1186515,4520990,0,17610645,1803600,5937600,0
2021-04-18,171363,14414,80399,0,0,72000,57600,0,16299388,1200929,4601389,0,17610645,1875600,5995200,0
2021-04-19,289312,31823,77521,0,0,0,0,0,16588700,1232752,4678910,0,17610645,1875600,5995200,0
2021-04-20,377649,37844,139194,0,2515499,0,554398,0,16966349,1270596,4818104,0,20126144,1875600,6549598,0
2021-04-21,449149,39126,224420,0,0,477600,0,0,17415498,1309722,5042524,0,20126144,2353200,6549598,0
2021-04-22,379618,41506,211960,0,0,0,0,0,17795116,1351228,5254484,0,20126144,2353200,6549598,0
2021-04-23,349665,42580,157710,0,0,0,0,0,18144781,1393808,5412194,0,20126144,2353200,6549598,0
2021-04-24,238458,49174,80617,0,0,0,196800,0,18383239,1442982,5492811,0,20126144,2353200,6746398,0
2021-04-25,187447,33898,61670,0,21060,388800,9600,256800,18570686,1476880,5554481,0,20147204,2742000,6755998,256800
2021-04-26,314867,40913,71167,62,1364220,0,0,0,18885553,1517793,5625648,62,21511424,2742000,6755998,256800
2021-04-27,675212,51164,56112,454,2053350,0,0,0,19560765,1568957,5681760,516,23564774,2742000,6755998,256800
2021-04-28,1006395,58049,52803,713,0,0,144000,0,20567160,1627006,5734563,1229,23564774,2742000,6899998,256800
2021-04-29,818757,61627,56050,877,0,0,0,0,21385917,1688633,5790613,2106,23564774,2742000,6899998,256800
2021-04-30,674154,55925,65807,818,0,376800,60000,0,22060071,1744558,5856420,2924,23564774,3118800,6959998,256800
2021-05-01,250309,40531,39704,2568,1825200,0,0,0,22310380,1785089,5896124,5492,25389974,3118800,6959998,256800
2021-05-02,193878,37198,29175,1801,0,0,0,0,22504258,1822287,5925299,7293,25389974,3118800,6959998,256800
2021-05-03,314284,68086,62145,1309,0,0,60000,0,22818542,1890373,5987444,8602,25389974,3118800,7019998,256800
2021-05-04,620764,60099,149888,2597,1579499,0,1430402,216600,23439306,1950472,6137332,11199,26969473,3118800,8450400,473400
2021-05-05,832874,71507,208610,2981,0,0,0,0,24272180,2021979,6345942,14180,26969473,3118800,8450400,473400
2021-05-06,666168,77134,197362,1975,0,0,0,0,24938348,2099113,6543304,16155,26969473,3118800,8450400,473400
2021-05-07,547148,65962,203425,1893,0,550800,0,0,25485496,2165075,6746729,18048,26969473,3669600,8450400,473400
2021-05-08,252805,62145,79852,802,1790100,0,0,0,25738301,2227220,6826581,18850,28759573,3669600,8450400,473400
2021-05-09,187751,49971,30046,1019,0,0,0,0,25926052,2277191,6856627,19869,28759573,3669600,8450400,473400
