country,indicator,date,value
Cyprus,Daily hospital occupancy,2021-06-01,66
Cyprus,Daily hospital occupancy,2021-06-02,57
Cyprus,Daily hospital occupancy,2021-06-03,58
Cyprus,Daily hospital occupancy,2021-06-04,52
Cyprus,Daily hospital occupancy,2021-06-05,45
Cyprus,Daily hospital occupancy,2021-06-06,50
Cyprus,Daily hospital occupancy,2021-06-07,47
Cyprus,Daily hospital occupancy,2021-06-08,45
Cyprus,Daily hospital occupancy,2021-06-09,43
Cyprus,Daily hospital occupancy,2021-06-10,47
Cyprus,Daily hospital occupancy,2021-06-11,38
Cyprus,Daily hospital occupancy,2021-06-12,33
Cyprus,Daily hospital occupancy,2021-06-13,32
Cyprus,Daily ICU occupancy,2020-03-09,0
Cyprus,Daily ICU occupancy,2020-03-10,0
Cyprus,Daily ICU occupancy,2020-03-11,0
Cyprus,Daily ICU occupancy,2020-03-12,0
Cyprus,Daily ICU occupancy,2020-03-13,0
Cyprus,Daily ICU occupancy,2020-03-14,0
Cyprus,Daily ICU occupancy,2020-03-15,0
Cyprus,Daily ICU occupancy,2020-03-16,0
Cyprus,Daily ICU occupancy,2020-03-17,0
Cyprus,Daily ICU occupancy,2020-03-18,0
Cyprus,Daily ICU occupancy,2020-03-19,0
Cyprus,Daily ICU occupancy,2020-03-20,0
Cyprus,Daily ICU occupancy,2020-03-21,0
Cyprus,Daily ICU occupancy,2020-03-22,0
Cyprus,Daily ICU occupancy,2020-03-23,0
Cyprus,Daily ICU occupancy,2020-03-24,4
Cyprus,Daily ICU occupancy,2020-03-25,5
Cyprus,Daily ICU occupancy,2020-03-26,6
Cyprus,Daily ICU occupancy,2020-03-27,8
Cyprus,Daily ICU occupancy,2020-03-28,11
Cyprus,Daily ICU occupancy,2020-03-29,9
Cyprus,Daily ICU occupancy,2020-03-30,10
Cyprus,Daily ICU occupancy,2020-03-31,11
Cyprus,Daily ICU occupancy,2020-04-01,11
Cyprus,Daily ICU occupancy,2020-04-02,9
Cyprus,Daily ICU occupancy,2020-04-03,12
Cyprus,Daily ICU occupancy,2020-04-04,11
Cyprus,Daily ICU occupancy,2020-04-05,11
Cyprus,Daily ICU occupancy,2020-04-06,11
Cyprus,Daily ICU occupancy,2020-04-07,13
Cyprus,Daily ICU occupancy,2020-04-08,14
Cyprus,Daily ICU occupancy,2020-04-09,12
Cyprus,Daily ICU occupancy,2020-04-10,12
Cyprus,Daily ICU occupancy,2020-04-11,12
Cyprus,Daily ICU occupancy,2020-04-12,13
Cyprus,Daily ICU occupancy,2020-04-13,13
Cyprus,Daily ICU occupancy,2020-04-14,12
Cyprus,Daily ICU occupancy,2020-04-15,12
Cyprus,Daily ICU occupancy,2020-04-16,12
Cyprus,Daily ICU occupancy,2020-04-17,13
Cyprus,Daily ICU occupancy,2020-04-18,13
Cyprus,Daily ICU occupancy,2020-04-19,12
Cyprus,Daily ICU occupancy,2020-04-20,13
Cyprus,Daily ICU occupancy,2020-04-21,12
Cyprus,Daily ICU occupancy,2020-04-22,11
Cyprus,Daily ICU occupancy,2020-04-23,10
Cyprus,Daily ICU occupancy,2020-04-24,9
Cyprus,Daily ICU occupancy,2020-04-25,9
Cyprus,Daily ICU occupancy,2020-04-26,9
Cyprus,Daily ICU occupancy,2020-04-27,7
Cyprus,Daily ICU occupancy,2020-04-28,6
Cyprus,Daily ICU occupancy,2020-04-29,6
Cyprus,Daily ICU occupancy,2020-04-30,6
Cyprus,Daily ICU occupancy,2020-05-01,6
Cyprus,Daily ICU occupancy,2020-05-02,6
Cyprus,Daily ICU occupancy,2020-05-03,6
Cyprus,Daily ICU occupancy,2020-05-04,6
Cyprus,Daily ICU occupancy,2020-05-05,5
Cyprus,Daily ICU occupancy,2020-05-06,5
Cyprus,Daily ICU occupancy,2020-05-07,5
Cyprus,Daily ICU occupancy,2020-05-08,5
Cyprus,Daily ICU occupancy,2020-05-09,5
Cyprus,Daily ICU occupancy,2020-05-10,4
Cyprus,Daily ICU occupancy,2020-05-11,4
Cyprus,Daily ICU occupancy,2020-05-12,4
Cyprus,Daily ICU occupancy,2020-05-13,3
Cyprus,Daily ICU occupancy,2020-05-14,3
Cyprus,Daily ICU occupancy,2020-05-15,3
Cyprus,Daily ICU occupancy,2020-05-16,3
Cyprus,Daily ICU occupancy,2020-05-17,3
Cyprus,Daily ICU occupancy,2020-05-18,3
Cyprus,Daily ICU occupancy,2020-05-19,4
Cyprus,Daily ICU occupancy,2020-05-20,4
Cyprus,Daily ICU occupancy,2020-05-21,4
Cyprus,Daily ICU occupancy,2020-05-22,4
Cyprus,Daily ICU occupancy,2020-05-23,4
Cyprus,Daily ICU occupancy,2020-05-24,3
Cyprus,Daily ICU occupancy,2020-05-25,3
Cyprus,Daily ICU occupancy,2020-05-26,3
Cyprus,Daily ICU occupancy,2020-05-27,3
Cyprus,Daily ICU occupancy,2020-05-28,3
Cyprus,Daily ICU occupancy,2020-05-29,3
Cyprus,Daily ICU occupancy,2020-05-30,3
Cyprus,Daily ICU occupancy,2020-05-31,3
Cyprus,Daily ICU occupancy,2020-06-01,3
Cyprus,Daily ICU occupancy,2020-06-02,3
Cyprus,Daily ICU occupancy,2020-06-03,3
Cyprus,Daily ICU occupancy,2020-06-04,3
Cyprus,Daily ICU occupancy,2020-06-05,3
Cyprus,Daily ICU occupancy,2020-06-06,2
Cyprus,Daily ICU occupancy,2020-06-07,2
Cyprus,Daily ICU occupancy,2020-06-08,2
Cyprus,Daily ICU occupancy,2020-06-09,2
Cyprus,Daily ICU occupancy,2020-06-10,2
Cyprus,Daily ICU occupancy,2020-06-11,2
Cyprus,Daily ICU occupancy,2020-06-12,2
Cyprus,Daily ICU occupancy,2020-06-13,2
Cyprus,Daily ICU occupancy,2020-06-14,2
Cyprus,Daily ICU occupancy,2020-06-15,2
Cyprus,Daily ICU occupancy,2020-06-16,2
Cyprus,Daily ICU occupancy,2020-06-17,2
Cyprus,Daily ICU occupancy,2020-06-18,1
Cyprus,Daily ICU occupancy,2020-06-19,0
Cyprus,Daily ICU occupancy,2020-06-20,0
Cyprus,Daily ICU occupancy,2020-06-21,0
Cyprus,Daily ICU occupancy,2020-06-22,0
Cyprus,Daily ICU occupancy,2020-06-23,0
Cyprus,Daily ICU occupancy,2020-06-24,0
Cyprus,Daily ICU occupancy,2020-06-25,0
Cyprus,Daily ICU occupancy,2020-06-26,0
Cyprus,Daily ICU occupancy,2020-06-27,0
Cyprus,Daily ICU occupancy,2020-06-28,0
Cyprus,Daily ICU occupancy,2020-06-29,0
Cyprus,Daily ICU occupancy,2020-06-30,0
Cyprus,Daily ICU occupancy,2020-07-01,0
Cyprus,Daily ICU occupancy,2020-07-02,0
Cyprus,Daily ICU occupancy,2020-07-03,0
Cyprus,Daily ICU occupancy,2020-07-04,0
Cyprus,Daily ICU occupancy,2020-07-05,0
Cyprus,Daily ICU occupancy,2020-07-06,0
Cyprus,Daily ICU occupancy,2020-07-07,0
Cyprus,Daily ICU occupancy,2020-07-08,0
Cyprus,Daily ICU occupancy,2020-07-09,0
Cyprus,Daily ICU occupancy,2020-07-10,0
Cyprus,Daily ICU occupancy,2020-07-11,0
Cyprus,Daily ICU occupancy,2020-07-12,0
Cyprus,Daily ICU occupancy,2020-07-13,0
Cyprus,Daily ICU occupancy,2020-07-14,0
Cyprus,Daily ICU occupancy,2020-07-15,0
Cyprus,Daily ICU occupancy,2020-07-16,0
Cyprus,Daily ICU occupancy,2020-07-17,0
Cyprus,Daily ICU occupancy,2020-07-18,0
Cyprus,Daily ICU occupancy,2020-07-19,0
Cyprus,Daily ICU occupancy,2020-07-20,0
Cyprus,Daily ICU occupancy,2020-07-21,0
Cyprus,Daily ICU occupancy,2020-07-22,0
Cyprus,Daily ICU occupancy,2020-07-23,0
Cyprus,Daily ICU occupancy,2020-07-24,0
Cyprus,Daily ICU occupancy,2020-07-25,0
Cyprus,Daily ICU occupancy,2020-07-26,0
Cyprus,Daily ICU occupancy,2020-07-27,0
Cyprus,Daily ICU occupancy,2020-07-28,0
Cyprus,Daily ICU occupancy,2020-07-29,0
Cyprus,Daily ICU occupancy,2020-07-30,0
Cyprus,Daily ICU occupancy,2020-07-31,0
Cyprus,Daily ICU occupancy,2020-08-01,0
Cyprus,Daily ICU occupancy,2020-08-02,0
Cyprus,Daily ICU occupancy,2020-08-03,0
Cyprus,Daily ICU occupancy,2020-08-04,0
Cyprus,Daily ICU occupancy,2020-08-05,0
Cyprus,Daily ICU occupancy,2020-08-06,0
Cyprus,Daily ICU occupancy,2020-08-07,0
Cyprus,Daily ICU occupancy,2020-08-08,0
Cyprus,Daily ICU occupancy,2020-08-09,0
Cyprus,Daily ICU occupancy,2020-08-10,0
Cyprus,Daily ICU occupancy,2020-08-11,0
Cyprus,Daily ICU occupancy,2020-08-12,0
Cyprus,Daily ICU occupancy,2020-08-13,0
Cyprus,Daily ICU occupancy,2020-08-14,0
Cyprus,Daily ICU occupancy,2020-08-15,0
Cyprus,Daily ICU occupancy,2020-08-16,0
Cyprus,Daily ICU occupancy,2020-08-17,0
Cyprus,Daily ICU occupancy,2020-08-18,1
Cyprus,Daily ICU occupancy,2020-08-19,1
Cyprus,Daily ICU occupancy,2020-08-20,1
Cyprus,Daily ICU occupancy,2020-08-21,1
Cyprus,Daily ICU occupancy,2020-08-22,1
Cyprus,Daily ICU occupancy,2020-08-23,1
Cyprus,Daily ICU occupancy,2020-08-24,1
Cyprus,Daily ICU occupancy,2020-08-25,1
Cyprus,Daily ICU occupancy,2020-08-26,1
Cyprus,Daily ICU occupancy,2020-08-27,1
Cyprus,Daily ICU occupancy,2020-08-28,1
Cyprus,Daily ICU occupancy,2020-08-29,1
Cyprus,Daily ICU occupancy,2020-08-30,1
Cyprus,Daily ICU occupancy,2020-08-31,1
Cyprus,Daily ICU occupancy,2020-09-01,1
Cyprus,Daily ICU occupancy,2020-09-02,1
Cyprus,Daily ICU occupancy,2020-09-03,2
Cyprus,Daily ICU occupancy,2020-09-04,2
Cyprus,Daily ICU occupancy,2020-09-05,2
Cyprus,Daily ICU occupancy,2020-09-06,2
Cyprus,Daily ICU occupancy,2020-09-07,1
Cyprus,Daily ICU occupancy,2020-09-08,1
Cyprus,Daily ICU occupancy,2020-09-09,1
Cyprus,Daily ICU occupancy,2020-09-10,1
Cyprus,Daily ICU occupancy,2020-09-11,1
Cyprus,Daily ICU occupancy,2020-09-12,1
Cyprus,Daily ICU occupancy,2020-09-13,1
Cyprus,Daily ICU occupancy,2020-09-14,1
Cyprus,Daily ICU occupancy,2020-09-15,1
Cyprus,Daily ICU occupancy,2020-09-16,1
Cyprus,Daily ICU occupancy,2020-09-17,1
Cyprus,Daily ICU occupancy,2020-09-18,1
Cyprus,Daily ICU occupancy,2020-09-19,1
Cyprus,Daily ICU occupancy,2020-09-20,1
Cyprus,Daily ICU occupancy,2020-09-21,0
Cyprus,Daily ICU occupancy,2020-09-22,0
Cyprus,Daily ICU occupancy,2020-09-23,0
Cyprus,Daily ICU occupancy,2020-09-24,0
Cyprus,Daily ICU occupancy,2020-09-25,0
Cyprus,Daily ICU occupancy,2020-09-26,0
Cyprus,Daily ICU occupancy,2020-09-27,0
Cyprus,Daily ICU occupancy,2020-09-28,0
Cyprus,Daily ICU occupancy,2020-09-29,0
Cyprus,Daily ICU occupancy,2020-09-30,1
Cyprus,Daily ICU occupancy,2020-10-01,1
Cyprus,Daily ICU occupancy,2020-10-02,1
Cyprus,Daily ICU occupancy,2020-10-03,2
Cyprus,Daily ICU occupancy,2020-10-04,2
Cyprus,Daily ICU occupancy,2020-10-05,2
Cyprus,Daily ICU occupancy,2020-10-06,3
Cyprus,Daily ICU occupancy,2020-10-07,2
Cyprus,Daily ICU occupancy,2020-10-08,2
Cyprus,Daily ICU occupancy,2020-10-09,2
Cyprus,Daily ICU occupancy,2020-10-10,2
Cyprus,Daily ICU occupancy,2020-10-11,2
Cyprus,Daily ICU occupancy,2020-10-12,2
Cyprus,Daily ICU occupancy,2020-10-13,2
Cyprus,Daily ICU occupancy,2020-10-14,2
Cyprus,Daily ICU occupancy,2020-10-15,2
Cyprus,Daily ICU occupancy,2020-10-16,2
Cyprus,Daily ICU occupancy,2020-10-17,2
Cyprus,Daily ICU occupancy,2020-10-18,2
Cyprus,Daily ICU occupancy,2020-10-19,2
Cyprus,Daily ICU occupancy,2020-10-20,2
Cyprus,Daily ICU occupancy,2020-10-21,2
Cyprus,Daily ICU occupancy,2020-10-22,2
Cyprus,Daily ICU occupancy,2020-10-23,2
Cyprus,Daily ICU occupancy,2020-10-24,2
Cyprus,Daily ICU occupancy,2020-10-25,2
Cyprus,Daily ICU occupancy,2020-10-26,2
Cyprus,Daily ICU occupancy,2020-10-27,3
Cyprus,Daily ICU occupancy,2020-10-28,4
Cyprus,Daily ICU occupancy,2020-10-29,4
Cyprus,Daily ICU occupancy,2020-10-30,4
Cyprus,Daily ICU occupancy,2020-10-31,5
Cyprus,Daily ICU occupancy,2020-11-01,5
Cyprus,Daily ICU occupancy,2020-11-02,5
Cyprus,Daily ICU occupancy,2020-11-03,5
Cyprus,Daily ICU occupancy,2020-11-04,5
Cyprus,Daily ICU occupancy,2020-11-05,5
Cyprus,Daily ICU occupancy,2020-11-06,6
Cyprus,Daily ICU occupancy,2020-11-07,7
Cyprus,Daily ICU occupancy,2020-11-08,7
Cyprus,Daily ICU occupancy,2020-11-09,7
Cyprus,Daily ICU occupancy,2020-11-10,7
Cyprus,Daily ICU occupancy,2020-11-11,6
Cyprus,Daily ICU occupancy,2020-11-12,7
Cyprus,Daily ICU occupancy,2020-11-13,8
Cyprus,Daily ICU occupancy,2020-11-14,8
Cyprus,Daily ICU occupancy,2020-11-15,9
Cyprus,Daily ICU occupancy,2020-11-16,9
Cyprus,Daily ICU occupancy,2020-11-17,10
Cyprus,Daily ICU occupancy,2020-11-18,10
Cyprus,Daily ICU occupancy,2020-11-19,10
Cyprus,Daily ICU occupancy,2020-11-20,9
Cyprus,Daily ICU occupancy,2020-11-21,9
Cyprus,Daily ICU occupancy,2020-11-22,9
Cyprus,Daily ICU occupancy,2020-11-23,12
Cyprus,Daily ICU occupancy,2020-11-24,11
Cyprus,Daily ICU occupancy,2020-11-25,15
Cyprus,Daily ICU occupancy,2020-11-26,17
Cyprus,Daily ICU occupancy,2020-11-27,16
Cyprus,Daily ICU occupancy,2020-11-28,16
Cyprus,Daily ICU occupancy,2020-11-29,15
Cyprus,Daily ICU occupancy,2020-11-30,14
Cyprus,Daily ICU occupancy,2020-12-01,14
Cyprus,Daily ICU occupancy,2020-12-02,14
Cyprus,Daily ICU occupancy,2020-12-03,14
Cyprus,Daily ICU occupancy,2020-12-04,13
Cyprus,Daily ICU occupancy,2020-12-05,12
Cyprus,Daily ICU occupancy,2020-12-06,12
Cyprus,Daily ICU occupancy,2020-12-07,13
Cyprus,Daily ICU occupancy,2020-12-08,13
Cyprus,Daily ICU occupancy,2020-12-09,15
Cyprus,Daily ICU occupancy,2020-12-10,13
Cyprus,Daily ICU occupancy,2020-12-11,12
Cyprus,Daily ICU occupancy,2020-12-12,12
Cyprus,Daily ICU occupancy,2020-12-13,11
Cyprus,Daily ICU occupancy,2020-12-14,12
Cyprus,Daily ICU occupancy,2020-12-15,13
Cyprus,Daily ICU occupancy,2020-12-16,14
Cyprus,Daily ICU occupancy,2020-12-17,14
Cyprus,Daily ICU occupancy,2020-12-18,13
Cyprus,Daily ICU occupancy,2020-12-19,13
Cyprus,Daily ICU occupancy,2020-12-20,14
Cyprus,Daily ICU occupancy,2020-12-21,15
Cyprus,Daily ICU occupancy,2020-12-22,15
Cyprus,Daily ICU occupancy,2020-12-23,16
Cyprus,Daily ICU occupancy,2020-12-24,17
Cyprus,Daily ICU occupancy,2020-12-25,20
Cyprus,Daily ICU occupancy,2020-12-26,23
Cyprus,Daily ICU occupancy,2020-12-27,25
Cyprus,Daily ICU occupancy,2020-12-28,27
Cyprus,Daily ICU occupancy,2020-12-29,25
Cyprus,Daily ICU occupancy,2020-12-30,25
Cyprus,Daily ICU occupancy,2020-12-31,27
Cyprus,Daily ICU occupancy,2021-01-01,28
Cyprus,Daily ICU occupancy,2021-01-02,30
Cyprus,Daily ICU occupancy,2021-01-03,28
Cyprus,Daily ICU occupancy,2021-01-04,30
Cyprus,Daily ICU occupancy,2021-01-05,31
Cyprus,Daily ICU occupancy,2021-01-06,31
Cyprus,Daily ICU occupancy,2021-01-07,32
Cyprus,Daily ICU occupancy,2021-01-08,34
Cyprus,Daily ICU occupancy,2021-01-09,35
Cyprus,Daily ICU occupancy,2021-01-10,36
Cyprus,Daily ICU occupancy,2021-01-11,35
Cyprus,Daily ICU occupancy,2021-01-12,38
Cyprus,Daily ICU occupancy,2021-01-13,36
Cyprus,Daily ICU occupancy,2021-01-14,37
Cyprus,Daily ICU occupancy,2021-01-15,36
Cyprus,Daily ICU occupancy,2021-01-16,37
Cyprus,Daily ICU occupancy,2021-01-17,39
Cyprus,Daily ICU occupancy,2021-01-18,38
Cyprus,Daily ICU occupancy,2021-01-19,38
Cyprus,Daily ICU occupancy,2021-01-20,37
Cyprus,Daily ICU occupancy,2021-01-21,37
Cyprus,Daily ICU occupancy,2021-01-22,35
Cyprus,Daily ICU occupancy,2021-01-23,35
Cyprus,Daily ICU occupancy,2021-01-24,35
Cyprus,Daily ICU occupancy,2021-01-25,36
Cyprus,Daily ICU occupancy,2021-01-26,35
Cyprus,Daily ICU occupancy,2021-01-27,36
Cyprus,Daily ICU occupancy,2021-01-28,35
Cyprus,Daily ICU occupancy,2021-01-29,35
Cyprus,Daily ICU occupancy,2021-01-30,35
Cyprus,Daily ICU occupancy,2021-01-31,32
Cyprus,Daily ICU occupancy,2021-02-01,30
Cyprus,Daily ICU occupancy,2021-02-02,28
Cyprus,Daily ICU occupancy,2021-02-03,27
Cyprus,Daily ICU occupancy,2021-02-04,22
Cyprus,Daily ICU occupancy,2021-02-05,23
Cyprus,Daily ICU occupancy,2021-02-06,23
Cyprus,Daily ICU occupancy,2021-02-07,24
Cyprus,Daily ICU occupancy,2021-02-08,24
Cyprus,Daily ICU occupancy,2021-02-09,23
Cyprus,Daily ICU occupancy,2021-02-10,21
Cyprus,Daily ICU occupancy,2021-02-11,24
Cyprus,Daily ICU occupancy,2021-02-12,22
Cyprus,Daily ICU occupancy,2021-02-13,22
Cyprus,Daily ICU occupancy,2021-02-14,21
Cyprus,Daily ICU occupancy,2021-02-15,20
Cyprus,Daily ICU occupancy,2021-02-16,15
Cyprus,Daily ICU occupancy,2021-02-17,15
Cyprus,Daily ICU occupancy,2021-02-18,16
Cyprus,Daily ICU occupancy,2021-02-19,17
Cyprus,Daily ICU occupancy,2021-02-20,15
Cyprus,Daily ICU occupancy,2021-02-21,17
Cyprus,Daily ICU occupancy,2021-02-22,18
Cyprus,Daily ICU occupancy,2021-02-23,16
Cyprus,Daily ICU occupancy,2021-02-24,16
Cyprus,Daily ICU occupancy,2021-02-25,13
Cyprus,Daily ICU occupancy,2021-02-26,13
Cyprus,Daily ICU occupancy,2021-02-27,12
Cyprus,Daily ICU occupancy,2021-02-28,14
Cyprus,Daily ICU occupancy,2021-03-01,14
Cyprus,Daily ICU occupancy,2021-03-02,12
Cyprus,Daily ICU occupancy,2021-03-03,13
Cyprus,Daily ICU occupancy,2021-03-04,13
Cyprus,Daily ICU occupancy,2021-03-05,14
Cyprus,Daily ICU occupancy,2021-03-06,14
Cyprus,Daily ICU occupancy,2021-03-07,14
Cyprus,Daily ICU occupancy,2021-03-08,15
Cyprus,Daily ICU occupancy,2021-03-09,19
Cyprus,Daily ICU occupancy,2021-03-10,18
Cyprus,Daily ICU occupancy,2021-03-11,20
Cyprus,Daily ICU occupancy,2021-03-12,23
Cyprus,Daily ICU occupancy,2021-03-13,21
Cyprus,Daily ICU occupancy,2021-03-14,24
Cyprus,Daily ICU occupancy,2021-03-15,24
Cyprus,Daily ICU occupancy,2021-03-16,23
Cyprus,Daily ICU occupancy,2021-03-17,25
Cyprus,Daily ICU occupancy,2021-03-18,23
Cyprus,Daily ICU occupancy,2021-03-19,21
Cyprus,Daily ICU occupancy,2021-03-20,23
Cyprus,Daily ICU occupancy,2021-03-21,22
Cyprus,Daily ICU occupancy,2021-03-22,25
Cyprus,Daily ICU occupancy,2021-03-23,28
Cyprus,Daily ICU occupancy,2021-03-24,27
Cyprus,Daily ICU occupancy,2021-03-25,29
Cyprus,Daily ICU occupancy,2021-03-26,31
Cyprus,Daily ICU occupancy,2021-03-27,30
Cyprus,Daily ICU occupancy,2021-03-28,30
Cyprus,Daily ICU occupancy,2021-03-29,27
Cyprus,Daily ICU occupancy,2021-03-30,25
Cyprus,Daily ICU occupancy,2021-03-31,26
Cyprus,Daily ICU occupancy,2021-04-01,27
Cyprus,Daily ICU occupancy,2021-04-02,26
Cyprus,Daily ICU occupancy,2021-04-03,26
Cyprus,Daily ICU occupancy,2021-04-04,28
Cyprus,Daily ICU occupancy,2021-04-05,28
Cyprus,Daily ICU occupancy,2021-04-06,28
Cyprus,Daily ICU occupancy,2021-04-07,26
Cyprus,Daily ICU occupancy,2021-04-08,31
Cyprus,Daily ICU occupancy,2021-04-09,31
Cyprus,Daily ICU occupancy,2021-04-10,32
Cyprus,Daily ICU occupancy,2021-04-11,33
Cyprus,Daily ICU occupancy,2021-04-12,33
Cyprus,Daily ICU occupancy,2021-04-13,38
Cyprus,Daily ICU occupancy,2021-04-14,37
Cyprus,Daily ICU occupancy,2021-04-15,39
Cyprus,Daily ICU occupancy,2021-04-16,37
Cyprus,Daily ICU occupancy,2021-04-17,37
Cyprus,Daily ICU occupancy,2021-04-18,36
Cyprus,Daily ICU occupancy,2021-04-19,35
Cyprus,Daily ICU occupancy,2021-04-20,37
Cyprus,Daily ICU occupancy,2021-04-21,39
Cyprus,Daily ICU occupancy,2021-04-22,38
Cyprus,Daily ICU occupancy,2021-04-23,36
Cyprus,Daily ICU occupancy,2021-04-24,36
Cyprus,Daily ICU occupancy,2021-04-25,38
Cyprus,Daily ICU occupancy,2021-04-26,39
Cyprus,Daily ICU occupancy,2021-04-27,38
Cyprus,Daily ICU occupancy,2021-04-28,39
Cyprus,Daily ICU occupancy,2021-04-29,39
Cyprus,Daily ICU occupancy,2021-04-30,36
Cyprus,Daily ICU occupancy,2021-05-01,37
Cyprus,Daily ICU occupancy,2021-05-02,37
Cyprus,Daily ICU occupancy,2021-05-03,33
Cyprus,Daily ICU occupancy,2021-05-04,32
Cyprus,Daily ICU occupancy,2021-05-05,32
Cyprus,Daily ICU occupancy,2021-05-06,33
Cyprus,Daily ICU occupancy,2021-05-07,32
Cyprus,Daily ICU occupancy,2021-05-08,34
Cyprus,Daily ICU occupancy,2021-05-09,35
Cyprus,Daily ICU occupancy,2021-05-10,34
Cyprus,Daily ICU occupancy,2021-05-11,36
Cyprus,Daily ICU occupancy,2021-05-12,35
Cyprus,Daily ICU occupancy,2021-05-13,34
Cyprus,Daily ICU occupancy,2021-05-14,28
Cyprus,Daily ICU occupancy,2021-05-15,31
Cyprus,Daily ICU occupancy,2021-05-16,31
Cyprus,Daily ICU occupancy,2021-05-17,32
Cyprus,Daily ICU occupancy,2021-05-18,33
Cyprus,Daily ICU occupancy,2021-05-19,33
Cyprus,Daily ICU occupancy,2021-05-20,31
Cyprus,Daily ICU occupancy,2021-05-21,32
Cyprus,Daily ICU occupancy,2021-05-22,30
Cyprus,Daily ICU occupancy,2021-05-23,30
Cyprus,Daily ICU occupancy,2021-05-24,32
Cyprus,Daily ICU occupancy,2021-05-25,29
Cyprus,Daily ICU occupancy,2021-05-26,27
Cyprus,Daily ICU occupancy,2021-05-27,24
Cyprus,Daily ICU occupancy,2021-05-28,23
Cyprus,Daily ICU occupancy,2021-05-29,23
Cyprus,Daily ICU occupancy,2021-05-30,23
Cyprus,Daily ICU occupancy,2021-05-31,22
Cyprus,Daily ICU occupancy,2021-06-01,19
Cyprus,Daily ICU occupancy,2021-06-02,16
Cyprus,Daily ICU occupancy,2021-06-03,15
Cyprus,Daily ICU occupancy,2021-06-04,13
Cyprus,Daily ICU occupancy,2021-06-05,12
Cyprus,Daily ICU occupancy,2021-06-06,13
Cyprus,Daily ICU occupancy,2021-06-07,12
Cyprus,Daily ICU occupancy,2021-06-08,11
Cyprus,Daily ICU occupancy,2021-06-09,10
Cyprus,Daily ICU occupancy,2021-06-10,11
Cyprus,Daily ICU occupancy,2021-06-11,9
Cyprus,Daily ICU occupancy,2021-06-12,8
Cyprus,Daily ICU occupancy,2021-06-13,8
Cyprus,Weekly new hospital admissions per 100k,2020-03-15,0.900895828289255
Cyprus,Weekly new hospital admissions per 100k,2020-03-22,2.59007550633161
Cyprus,Weekly new hospital admissions per 100k,2020-03-29,5.96843486241632
Cyprus,Weekly new hospital admissions per 100k,2020-04-05,4.16664320583781
Cyprus,Weekly new hospital admissions per 100k,2020-04-12,2.25223957072314
Cyprus,Weekly new hospital admissions per 100k,2020-04-19,1.23873176389773
Cyprus,Weekly new hospital admissions per 100k,2020-04-26,0.675671871216941
Cyprus,Weekly new hospital admissions per 100k,2020-05-03,0.675671871216941
Cyprus,Weekly new hospital admissions per 100k,2020-05-10,0.675671871216941
Cyprus,Weekly new hospital admissions per 100k,2020-05-17,0.112611978536157
Cyprus,Weekly new hospital admissions per 100k,2020-05-24,0.112611978536157
Cyprus,Weekly new hospital admissions per 100k,2020-05-31,0.112611978536157
Cyprus,Weekly new hospital admissions per 100k,2020-06-07,0.112611978536157
Cyprus,Weekly new hospital admissions per 100k,2020-06-14,0.112611978536157
Cyprus,Weekly new hospital admissions per 100k,2020-06-21,0.112611978536157
Cyprus,Weekly new hospital admissions per 100k,2020-06-28,0.225223957072314
Cyprus,Weekly new hospital admissions per 100k,2020-07-19,0.112611978536157
Cyprus,Weekly new hospital admissions per 100k,2020-07-26,0.112611978536157
Cyprus,Weekly new hospital admissions per 100k,2020-08-02,0.900895828289255
Cyprus,Weekly new hospital admissions per 100k,2020-08-09,0.450447914144628
Cyprus,Weekly new hospital admissions per 100k,2020-08-16,0.225223957072314
Cyprus,Weekly new hospital admissions per 100k,2020-08-23,0.450447914144628
Cyprus,Weekly new hospital admissions per 100k,2020-08-30,0.563059892680785
Cyprus,Weekly new hospital admissions per 100k,2020-09-06,0.112611978536157
Cyprus,Weekly new hospital admissions per 100k,2020-09-13,0.225223957072314
Cyprus,Weekly new hospital admissions per 100k,2020-09-20,0.675671871216941
Cyprus,Weekly new hospital admissions per 100k,2020-09-27,1.68917967804235
Cyprus,Weekly new hospital admissions per 100k,2020-10-04,0.450447914144628
Cyprus,Weekly new hospital admissions per 100k,2020-10-11,0.788283849753098
Cyprus,Weekly new hospital admissions per 100k,2020-10-18,3.26574737754855
Cyprus,Weekly new hospital admissions per 100k,2020-10-25,3.71619529169318
Cyprus,Weekly new hospital admissions per 100k,2020-11-01,4.50447914144628
Cyprus,Weekly new hospital admissions per 100k,2020-11-08,7.20716662631404
Cyprus,Weekly new hospital admissions per 100k,2020-11-15,6.75671871216941
Cyprus,Weekly new hospital admissions per 100k,2020-11-22,8.1080624546033
Cyprus,Weekly new hospital admissions per 100k,2020-11-29,9.57201817557334
Cyprus,Weekly new hospital admissions per 100k,2020-12-06,8.44589839021177
Cyprus,Weekly new hospital admissions per 100k,2020-12-13,8.89634630435639
Cyprus,Weekly new hospital admissions per 100k,2020-12-20,11.8242577462965
Cyprus,Weekly new hospital admissions per 100k,2020-12-27,11.2611978536157
Cyprus,Weekly new hospital admissions per 100k,2021-01-03,13.8512733599473
Cyprus,Weekly new hospital admissions per 100k,2021-01-10,15.2026171023812
Cyprus,Weekly new hospital admissions per 100k,2021-01-17,13.1756014887304
Cyprus,Weekly new hospital admissions per 100k,2021-01-24,10.8107499394711
